public_post_id,brand,brand_id,year,month,year_month,month_index,weekday,hour,retweet_count,reply_count,like_count,quote_count,engagement_total,hashtag_count,mention_count,is_retweet,Entertainment,Trendiness,Interaction,Customization,entropy_ce_score,critic_ce_score,cilos_score,idocriw_score,merec_score,additive_engagement_score
BP00001,Chanel,3,2022,8,2022-08,34,Friday,16,20,4,87,0,111,1,0,False,0,0,2,0,17.22573,20.62327,26.54381,22.82685,23.73236,111
BP00002,Chanel,3,2022,8,2022-08,34,Tuesday,8,193,43,522,5,763,1,0,False,0,0,2,0,36.27874,36.1366,38.00688,36.74647,37.02149,763
BP00003,Chanel,3,2022,7,2022-07,33,Wednesday,16,187,72,440,7,706,4,0,False,0,0,5,0,37.67951,37.04353,37.76949,37.40491,37.5431,706
BP00004,Chanel,3,2022,7,2022-07,33,Wednesday,12,161,36,426,7,630,3,0,False,0,0,4,0,36.43341,35.99301,37.45495,36.44047,36.65052,630
BP00005,Chanel,3,2022,7,2022-07,33,Wednesday,8,183,27,504,7,721,2,0,False,0,0,3,0,36.09378,35.90255,38.00155,36.4859,36.77483,721
BP00006,Chanel,3,2022,7,2022-07,33,Saturday,13,224,43,584,26,877,2,0,False,0,0,3,0,39.62801,38.59963,39.57176,38.78238,38.90008,877
BP00007,Chanel,3,2022,7,2022-07,33,Saturday,9,151,17,426,2,596,2,0,False,0,0,3,0,33.09265,33.57409,36.56305,34.47812,34.90491,596
BP00008,Chanel,3,2022,7,2022-07,33,Friday,18,149,15,378,6,548,2,0,False,0,1,3,0,34.69883,34.58934,36.82944,35.20153,35.51561,548
BP00009,Chanel,3,2022,7,2022-07,33,Friday,17,155,15,469,1,640,2,0,False,0,0,3,0,31.9168,32.82375,36.48647,33.94074,34.46166,640
BP00010,Chanel,3,2022,7,2022-07,33,Friday,13,128,16,330,5,479,2,0,False,0,0,3,0,34.358,34.19532,36.23063,34.76745,35.05441,479
BP00011,Chanel,3,2022,7,2022-07,33,Thursday,18,59,13,147,2,221,1,0,False,0,0,2,0,31.92942,31.64174,32.98027,32.09221,32.29685,221
BP00012,Chanel,3,2022,7,2022-07,33,Thursday,16,121,10,299,4,434,1,0,False,1,0,2,0,33.22117,33.27822,35.71712,33.9589,34.30578,434
BP00013,Chanel,3,2022,7,2022-07,33,Thursday,8,88,7,259,1,355,1,0,False,0,0,2,0,30.3893,31.03608,34.30197,31.9822,32.4389,355
BP00014,Chanel,3,2022,7,2022-07,33,Wednesday,16,124,17,290,6,437,1,0,False,0,0,2,0,34.69801,34.34542,35.96663,34.82246,35.06255,437
BP00015,Chanel,3,2022,7,2022-07,33,Wednesday,14,101,7,300,4,412,1,0,False,0,0,2,0,32.69416,32.77928,35.55603,33.45648,33.81801,412
BP00016,Chanel,3,2022,7,2022-07,33,Wednesday,10,115,12,354,3,484,1,0,False,0,0,2,0,33.07478,33.26027,36.01467,33.99405,34.36102,484
BP00017,Chanel,3,2022,7,2022-07,33,Wednesday,8,96,7,246,2,351,1,0,False,0,1,2,0,31.43063,31.77339,34.58066,32.57851,32.97874,351
BP00018,Chanel,3,2022,7,2022-07,33,Tuesday,9,102,14,393,1,510,0,0,False,0,0,1,0,31.6227,32.26765,35.66602,33.21379,33.65974,510
BP00019,Chanel,3,2022,7,2022-07,33,Thursday,17,179,49,481,11,720,2,0,False,0,0,3,0,37.90591,37.17691,38.23268,37.4873,37.63394,720
BP00020,Chanel,3,2022,7,2022-07,33,Thursday,9,152,16,415,2,585,2,0,False,0,0,3,0,32.98857,33.48506,36.4832,34.39837,34.83051,585
BP00021,Chanel,3,2022,7,2022-07,33,Wednesday,16,133,9,371,1,514,1,0,False,0,0,2,0,31.01812,31.92868,35.62704,33.03968,33.56981,514
BP00022,Chanel,3,2022,7,2022-07,33,Wednesday,9,142,14,394,2,552,2,0,False,0,0,3,0,32.7467,33.23458,36.26557,34.13821,34.57016,552
BP00023,Chanel,3,2022,7,2022-07,33,Tuesday,16,134,11,376,3,524,2,0,False,0,1,3,0,33.0176,33.33558,36.28323,34.15085,34.55788,524
BP00024,Chanel,3,2022,7,2022-07,33,Tuesday,9,113,9,321,4,447,2,0,False,0,0,3,0,33.09828,33.18307,35.85494,33.86897,34.22625,447
BP00025,Chanel,3,2022,7,2022-07,33,Monday,13,70,8,212,1,291,2,2,False,0,0,5,2,30.41686,30.83447,33.62447,31.64723,32.03451,291
BP00026,Chanel,3,2022,7,2022-07,33,Sunday,9,93,8,244,0,345,2,2,False,0,1,5,2,18.94245,23.17501,30.20922,25.91315,27.05216,345
BP00027,Chanel,3,2022,7,2022-07,33,Saturday,16,83,8,230,0,321,1,0,False,0,0,2,0,18.88731,23.04182,29.9724,25.73075,26.84701,321
BP00028,Chanel,3,2022,7,2022-07,33,Saturday,12,110,13,297,5,425,1,0,False,0,0,2,0,33.96191,33.75509,35.80063,34.29281,34.5705,425
BP00029,Chanel,3,2022,7,2022-07,33,Friday,18,81,6,243,1,331,1,0,False,0,0,2,0,30.13289,30.76485,34.05333,31.69742,32.1522,331
BP00030,Chanel,3,2022,7,2022-07,33,Friday,16,127,15,351,2,495,1,0,False,0,0,2,0,32.7587,33.11865,35.86412,33.94896,34.34209,495
BP00031,Chanel,3,2022,7,2022-07,33,Friday,15,88,5,327,2,422,1,0,False,0,0,2,0,31.12419,31.63855,35.27041,32.51461,32.97187,422
BP00032,Chanel,3,2022,7,2022-07,33,Friday,15,61,4,211,0,276,1,0,False,0,0,2,0,17.87235,22.0667,29.45499,24.75001,25.88931,276
BP00033,Chanel,3,2022,7,2022-07,33,Friday,14,130,8,432,7,577,1,0,False,0,0,2,0,34.13365,34.13365,37.13377,34.78538,35.15211,577
BP00034,Chanel,3,2022,7,2022-07,33,Friday,13,93,6,287,5,391,1,0,False,0,0,2,0,32.83791,32.79269,35.49146,33.39825,33.73639,391
BP00035,Chanel,3,2022,7,2022-07,33,Friday,12,87,7,250,2,346,2,0,False,0,0,3,0,31.41854,31.71845,34.55807,32.49154,32.87959,346
BP00036,Chanel,3,2022,7,2022-07,33,Friday,11,103,11,429,9,552,2,0,False,0,0,3,0,34.99542,34.61867,37.15436,35.05618,35.32287,552
BP00037,Chanel,3,2022,7,2022-07,33,Friday,10,96,8,389,9,502,2,0,False,0,0,3,0,34.48115,34.13779,36.78109,34.58886,34.87039,502
BP00038,Chanel,3,2022,7,2022-07,33,Friday,9,109,25,580,16,730,1,0,False,0,0,2,0,37.55114,36.67218,38.59558,36.85258,36.99461,730
BP00039,Chanel,3,2022,7,2022-07,33,Friday,8,112,10,453,4,579,1,0,False,0,0,2,0,33.43734,33.61719,36.85387,34.33987,34.72482,579
BP00040,Chanel,3,2022,7,2022-07,33,Thursday,17,112,18,460,6,596,3,0,False,0,0,4,0,35.02043,34.77494,37.22446,35.28199,35.55482,596
BP00041,Chanel,3,2022,7,2022-07,33,Thursday,16,155,12,657,16,840,1,0,False,0,0,2,0,36.59856,36.22161,39.12349,36.69134,36.99301,840
BP00042,Chanel,3,2022,7,2022-07,33,Thursday,15,116,9,358,10,493,2,0,False,0,0,3,0,34.8396,34.4569,36.75751,34.91001,35.18349,493
BP00043,Chanel,3,2022,7,2022-07,33,Thursday,14,124,17,424,6,571,1,0,False,0,0,2,0,34.90969,34.70462,37.04867,35.24529,35.53028,571
BP00044,Chanel,3,2022,7,2022-07,33,Thursday,13,155,17,665,12,849,1,0,False,0,0,2,0,36.53756,36.22289,39.00907,36.72126,37.01688,849
BP00045,Chanel,3,2022,7,2022-07,33,Thursday,12,103,7,338,5,453,1,0,False,0,0,2,0,33.15444,33.17328,36.03912,33.8165,34.17136,453
BP00046,Chanel,3,2022,7,2022-07,33,Thursday,11,93,7,309,4,413,1,0,False,0,0,2,0,32.69286,32.74801,35.58252,33.40085,33.75398,413
BP00047,Chanel,3,2022,7,2022-07,33,Thursday,9,95,11,282,3,391,3,0,False,0,0,4,0,32.78452,32.81652,35.23245,33.45989,33.78299,391
BP00048,Chanel,3,2022,7,2022-07,33,Wednesday,18,121,10,475,6,612,1,0,False,0,0,2,0,34.1991,34.21348,37.29395,34.86081,35.21985,612
BP00049,Chanel,3,2022,7,2022-07,33,Wednesday,17,126,14,394,3,537,1,0,False,0,0,2,0,33.37842,33.59859,36.40663,34.35583,34.73047,537
BP00050,Chanel,3,2022,7,2022-07,33,Wednesday,15,108,12,409,3,532,2,0,False,0,0,3,0,33.14255,33.35274,36.3867,34.08832,34.46338,532
BP00051,Chanel,3,2022,7,2022-07,33,Wednesday,14,131,10,373,6,520,2,0,False,0,0,3,0,34.07866,34.03801,36.64538,34.67298,35.01455,520
BP00052,Chanel,3,2022,7,2022-07,33,Wednesday,11,71,6,241,3,321,1,0,False,0,0,2,0,31.81008,31.84155,34.5302,32.46188,32.79494,321
BP00053,Chanel,3,2022,7,2022-07,33,Wednesday,10,74,8,304,7,393,2,0,False,0,0,3,0,33.81749,33.39824,35.74408,33.79098,34.03513,393
BP00054,Chanel,3,2022,7,2022-07,33,Wednesday,8,98,9,370,4,481,3,0,False,0,1,4,0,33.1468,33.21469,36.16066,33.87336,34.22678,481
BP00055,Chanel,3,2022,7,2022-07,33,Wednesday,7,119,12,492,7,630,1,0,False,0,0,2,0,34.7574,34.6265,37.50744,35.19771,35.52023,630
BP00056,Chanel,3,2022,7,2022-07,33,Tuesday,22,80,7,238,4,329,3,0,False,1,0,4,0,32.52055,32.40332,34.76127,32.96126,33.26325,329
BP00057,Chanel,3,2022,7,2022-07,33,Tuesday,21,118,14,321,8,461,1,0,False,0,0,2,0,34.98664,34.551,36.37206,34.97989,35.21642,461
BP00058,Chanel,3,2022,7,2022-07,33,Tuesday,17,149,13,509,10,681,2,0,False,0,0,3,0,35.61727,35.37839,38.01032,35.91906,36.22924,681
BP00059,Chanel,3,2022,7,2022-07,33,Tuesday,15,104,14,374,3,495,2,0,False,0,0,3,0,33.30757,33.40931,36.12305,34.08834,34.42868,495
BP00060,Chanel,3,2022,7,2022-07,33,Tuesday,11,136,17,344,10,507,3,0,False,1,0,4,0,35.76969,35.23149,36.8406,35.62183,35.83814,507
BP00061,Chanel,3,2022,7,2022-07,33,Tuesday,8,74,8,234,0,316,1,0,False,1,0,2,0,18.87276,22.97775,29.94288,25.62984,26.73202,316
BP00062,Chanel,3,2022,7,2022-07,33,Tuesday,7,94,13,299,5,411,1,0,False,1,0,2,0,33.93208,33.64876,35.71161,34.13157,34.38738,411
BP00063,Chanel,3,2022,7,2022-07,33,Monday,16,105,16,404,5,530,1,0,False,1,0,2,0,34.42841,34.24343,36.67182,34.77788,35.05984,530
BP00064,Chanel,3,2022,7,2022-07,33,Monday,13,103,9,318,3,433,1,0,False,1,0,2,0,32.58566,32.77213,35.59718,33.49902,33.87099,433
BP00065,Chanel,3,2022,7,2022-07,33,Sunday,13,127,20,427,11,585,1,0,False,1,0,2,0,36.30833,35.70186,37.50111,36.04408,36.24449,585
BP00066,Chanel,3,2022,7,2022-07,33,Sunday,8,112,19,379,8,518,1,0,False,1,0,2,0,35.52381,35.01557,36.85064,35.39659,35.60733,518
BP00067,Chanel,3,2022,7,2022-07,33,Saturday,16,146,56,562,22,786,3,0,False,1,0,4,0,39.59942,38.32675,39.05822,38.33842,38.36911,786
BP00068,Chanel,3,2022,7,2022-07,33,Friday,17,127,14,339,2,482,2,0,False,0,0,3,0,32.63786,33.00891,35.75586,33.84604,34.24347,482
BP00069,Chanel,3,2022,7,2022-07,33,Friday,13,75,10,241,0,326,2,0,False,0,0,3,0,19.20022,23.24778,30.06025,25.87067,26.95243,326
BP00070,Chanel,3,2022,7,2022-07,33,Friday,9,124,17,439,1,581,2,0,False,0,0,3,0,32.01572,32.73435,36.15023,33.73404,34.19802,581
BP00071,Chanel,3,2022,6,2022-06,32,Thursday,16,84,7,237,0,328,2,0,False,1,0,3,0,18.7248,22.94006,30.04486,25.66045,26.79674,328
BP00072,Chanel,3,2022,6,2022-06,32,Thursday,9,78,6,308,3,395,2,0,False,0,1,3,0,31.96179,32.13106,35.26922,32.82342,33.1976,395
BP00073,Chanel,3,2022,6,2022-06,32,Wednesday,10,80,19,461,6,566,1,0,False,0,0,2,0,35.03263,34.60041,37.00983,34.9788,35.19703,566
BP00074,Chanel,3,2022,6,2022-06,32,Wednesday,8,96,15,617,2,730,1,0,False,0,0,2,0,33.02416,33.46888,37.33519,34.29634,34.71779,730
BP00075,Chanel,3,2022,6,2022-06,32,Sunday,13,112,27,436,1,576,2,0,False,0,0,3,0,32.70446,33.19515,36.12512,34.06769,34.45669,576
BP00076,Chanel,3,2022,6,2022-06,32,Sunday,9,94,11,463,0,568,2,0,False,0,0,3,0,19.74358,24.12152,32.07284,26.9149,28.09402,568
BP00077,Chanel,3,2022,6,2022-06,32,Saturday,9,144,34,623,3,804,2,0,False,0,1,3,0,35.04905,35.19179,37.99132,35.90723,36.24452,804
BP00078,Chanel,3,2022,6,2022-06,32,Wednesday,16,81,21,333,3,438,2,0,False,0,0,3,0,33.79947,33.58445,35.67919,34.08021,34.32078,438
BP00079,Chanel,3,2022,6,2022-06,32,Wednesday,12,79,16,303,1,399,1,0,False,0,0,2,0,31.6217,31.99155,34.77246,32.78001,33.14268,399
BP00080,Chanel,3,2022,6,2022-06,32,Tuesday,16,78,16,352,4,450,2,0,False,0,0,3,0,33.89807,33.63365,35.94095,34.10113,34.34785,450
BP00081,Chanel,3,2022,6,2022-06,32,Tuesday,12,90,10,385,4,489,1,0,False,0,0,2,0,33.29819,33.30365,36.23068,33.92069,34.25451,489
BP00082,Chanel,3,2022,6,2022-06,32,Tuesday,8,102,14,385,8,509,1,0,False,0,0,2,0,35.05664,34.61763,36.78922,35.02456,35.26139,509
BP00083,Chanel,3,2022,6,2022-06,32,Monday,16,52,17,265,1,335,1,0,False,0,0,2,0,31.55552,31.65416,34.13854,32.26882,32.55165,335
BP00084,Chanel,3,2022,6,2022-06,32,Monday,13,159,13,567,13,752,2,0,False,0,1,3,0,36.21132,35.88992,38.55853,36.39379,36.69633,752
BP00085,Chanel,3,2022,6,2022-06,32,Monday,10,223,21,929,9,1182,2,0,False,0,1,3,0,36.58924,36.71235,40.16911,37.45936,37.86217,1182
BP00086,Chanel,3,2022,6,2022-06,32,Monday,8,32,9,140,0,181,1,0,False,0,0,2,0,18.60828,22.10562,28.08626,24.38577,25.30836,181
BP00087,Chanel,3,2022,6,2022-06,32,Sunday,20,61,10,287,0,358,1,0,False,1,0,2,0,19.25229,23.26652,30.40565,25.84767,26.92105,358
BP00088,Chanel,3,2022,6,2022-06,32,Sunday,18,52,13,269,0,334,1,0,False,1,0,2,0,19.56023,23.38476,30.15942,25.85589,26.86943,334
BP00089,Chanel,3,2022,6,2022-06,32,Sunday,17,58,13,271,3,345,3,0,False,0,0,4,0,32.90184,32.62209,34.81936,33.06005,33.29032,345
BP00090,Chanel,3,2022,6,2022-06,32,Sunday,13,74,7,417,4,502,3,0,False,0,0,4,0,32.81292,32.87275,36.28612,33.49655,33.8531,502
BP00091,Chanel,3,2022,6,2022-06,32,Sunday,8,64,12,326,0,402,3,0,False,0,0,4,0,19.59071,23.6136,30.81732,26.19956,27.2728,402
BP00092,Chanel,3,2022,6,2022-06,32,Saturday,17,69,11,337,2,419,3,0,False,0,1,4,0,32.15791,32.30715,35.29294,32.97147,33.30996,419
BP00093,Chanel,3,2022,6,2022-06,32,Saturday,13,708,87,1195,48,2038,3,0,False,0,0,4,0,42.99481,42.22915,43.37365,42.66168,42.88449,2038
BP00094,Chanel,3,2022,6,2022-06,32,Saturday,8,56,14,325,0,395,3,0,False,0,0,4,0,19.78602,23.69072,30.74365,26.20379,27.24013,395
BP00095,Chanel,3,2022,6,2022-06,32,Friday,17,186,14,433,10,643,3,0,False,0,0,4,0,35.68213,35.47061,37.70429,36.05378,36.36919,643
BP00096,Chanel,3,2022,6,2022-06,32,Friday,13,50,8,277,2,337,3,0,False,0,0,4,0,31.54272,31.57329,34.49684,32.15343,32.46255,337
BP00097,Chanel,3,2022,6,2022-06,32,Friday,9,101,14,317,3,435,3,0,False,0,1,4,0,33.2094,33.23234,35.63305,33.87329,34.18991,435
BP00098,Chanel,3,2022,6,2022-06,32,Thursday,13,66,12,282,2,362,3,0,False,0,0,4,0,32.17556,32.20536,34.77607,32.80978,33.11116,362
BP00099,Chanel,3,2022,6,2022-06,32,Thursday,9,73,10,348,1,432,2,0,False,0,0,3,0,31.00202,31.55143,35.04808,32.42042,32.84463,432
BP00100,Chanel,3,2022,6,2022-06,32,Wednesday,11,56,14,316,1,387,1,0,False,0,0,2,0,31.37798,31.6475,34.64833,32.35118,32.68803,387
BP00101,Chanel,3,2022,6,2022-06,32,Wednesday,9,64,11,356,0,431,1,0,False,0,0,2,0,19.51524,23.6023,31.05568,26.21844,27.31235,431
BP00102,Chanel,3,2022,6,2022-06,32,Tuesday,18,1495,86,3317,130,5028,2,1,False,0,0,4,1,46.3912,45.84597,48.52868,46.46116,46.82988,5028
BP00103,Chanel,3,2022,6,2022-06,32,Tuesday,13,29,8,160,0,197,2,1,False,0,1,4,1,18.49508,22.03568,28.35519,24.32596,25.26396,197
BP00104,Chanel,3,2022,6,2022-06,32,Tuesday,9,34,9,185,3,231,2,2,False,0,0,5,2,32.07648,31.54059,33.41283,31.81146,31.97284,231
BP00105,Chanel,3,2022,6,2022-06,32,Monday,15,36,8,199,4,247,2,2,False,0,0,5,2,32.45034,31.85288,33.79218,32.09728,32.25805,247
BP00106,Chanel,3,2022,6,2022-06,32,Monday,9,30,9,161,0,200,2,0,False,0,1,3,0,18.66647,22.18464,28.40617,24.46603,25.39546,200
BP00107,Chanel,3,2022,6,2022-06,32,Sunday,16,28,11,160,3,202,2,2,False,0,0,5,2,32.2485,31.50869,32.94588,31.66264,31.76088,202
BP00108,Chanel,3,2022,6,2022-06,32,Sunday,13,34,10,166,4,214,2,2,False,1,0,5,2,32.65568,31.89337,33.31072,32.05348,32.16169,214
BP00109,Chanel,3,2022,6,2022-06,32,Sunday,9,40,12,215,2,269,2,2,False,0,1,5,2,31.93295,31.63064,33.72153,32.02772,32.23213,269
BP00110,Chanel,3,2022,6,2022-06,32,Saturday,15,119,19,536,3,677,1,0,False,0,0,2,0,33.99934,34.20332,37.31551,34.93624,35.30231,677
BP00111,Chanel,3,2022,6,2022-06,32,Saturday,14,5129,460,11697,157,17443,1,0,False,0,0,2,0,51.73368,51.83936,55.44734,52.91557,53.45226,17443
BP00112,Chanel,3,2022,6,2022-06,32,Saturday,13,50,8,230,5,293,1,0,False,0,0,2,0,32.97937,32.46099,34.51575,32.77242,32.96831,293
BP00113,Chanel,3,2022,6,2022-06,32,Saturday,12,48,10,241,3,302,1,0,False,0,0,2,0,32.42726,32.10672,34.34402,32.51034,32.73317,302
BP00114,Chanel,3,2022,6,2022-06,32,Saturday,11,63,12,274,1,350,1,0,False,0,0,2,0,31.10006,31.42494,34.30576,32.17235,32.52711,350
BP00115,Chanel,3,2022,6,2022-06,32,Saturday,9,42,9,214,3,268,1,0,False,0,0,2,0,32.19186,31.80257,33.92724,32.16269,32.36702,268
BP00116,Chanel,3,2022,6,2022-06,32,Saturday,8,49,9,259,5,322,1,0,False,0,0,2,0,33.20074,32.67791,34.84132,32.98158,33.1748,322
BP00117,Chanel,3,2022,6,2022-06,32,Saturday,6,42,7,216,3,268,1,0,False,0,0,2,0,31.8538,31.55095,33.92048,31.95525,32.18902,268
BP00118,Chanel,3,2022,6,2022-06,32,Friday,18,59,10,335,4,408,1,0,False,0,0,2,0,33.13413,32.88165,35.55557,33.33099,33.58993,408
BP00119,Chanel,3,2022,6,2022-06,32,Friday,17,72,12,302,3,389,1,0,False,0,0,2,0,32.88862,32.78063,35.24948,33.32347,33.60524,389
BP00120,Chanel,3,2022,6,2022-06,32,Friday,14,46,7,270,2,325,1,0,False,0,0,2,0,31.33185,31.3584,34.35743,31.92987,32.24009,325
BP00121,Chanel,3,2022,6,2022-06,32,Friday,12,62,12,314,6,394,1,0,False,0,0,2,0,34.08496,33.54417,35.67506,33.85549,34.04905,394
BP00122,Chanel,3,2022,6,2022-06,32,Friday,9,46,11,321,1,379,1,0,False,0,0,2,0,31.00021,31.2693,34.53674,31.95467,32.29618,379
BP00123,Chanel,3,2022,6,2022-06,32,Friday,8,57,15,288,0,360,1,0,False,0,0,2,0,19.82482,23.66707,30.42585,26.15345,27.16971,360
BP00124,Chanel,3,2022,6,2022-06,32,Thursday,13,77,13,447,5,542,1,0,False,0,1,2,0,34.11577,33.89131,36.72933,34.37231,34.64778,542
BP00125,Chanel,3,2022,6,2022-06,32,Thursday,11,90,17,409,5,521,1,0,False,0,0,2,0,34.49337,34.21421,36.6108,34.68485,34.93869,521
BP00126,Chanel,3,2022,6,2022-06,32,Thursday,9,79,13,363,4,459,2,0,False,0,0,3,0,33.61259,33.44027,36.00906,33.95535,34.23278,459
BP00127,Chanel,3,2022,6,2022-06,32,Wednesday,20,92,16,437,7,552,1,0,False,0,0,2,0,35.05484,34.64446,37.01962,35.05067,35.28659,552
BP00128,Chanel,3,2022,6,2022-06,32,Wednesday,19,53,12,248,3,316,1,0,False,0,0,2,0,32.72086,32.3939,34.50813,32.80218,33.01988,316
BP00129,Chanel,3,2022,6,2022-06,32,Wednesday,11,104,15,481,7,607,2,0,False,0,0,3,0,35.04038,34.75307,37.37698,35.23129,35.50445,607
BP00130,Chanel,3,2022,6,2022-06,32,Monday,16,242,29,994,20,1285,1,0,False,0,0,2,0,38.76232,38.33724,41.04698,38.81687,39.10361,1285
BP00131,Chanel,3,2022,6,2022-06,32,Sunday,18,62,15,264,1,342,1,0,False,0,0,2,0,31.40195,31.62656,34.22303,32.32209,32.64349,342
BP00132,Chanel,3,2022,6,2022-06,32,Sunday,16,45,9,246,6,306,1,0,False,0,0,2,0,33.48393,32.80084,34.75984,33.01782,33.17442,306
BP00133,Chanel,3,2022,6,2022-06,32,Sunday,13,41,8,246,5,300,1,0,False,0,0,2,0,32.97686,32.39314,34.57528,32.65139,32.82899,300
BP00134,Chanel,3,2022,6,2022-06,32,Thursday,10,61,22,337,7,427,2,0,False,1,0,3,0,35.30801,34.47945,36.04462,34.64044,34.74819,427
BP00135,Chanel,3,2022,5,2022-05,31,Tuesday,16,90,19,426,8,543,1,0,False,0,0,2,0,35.54355,34.97166,37.03966,35.29479,35.48812,543
BP00136,Chanel,3,2022,5,2022-05,31,Sunday,19,63,15,267,4,349,3,0,False,0,0,4,0,33.60744,33.15811,35.0182,33.51936,33.7125,349
BP00137,Chanel,3,2022,5,2022-05,31,Sunday,17,56,16,283,4,359,3,0,False,1,0,4,0,33.71118,33.20519,35.11235,33.52473,33.70074,359
BP00138,Chanel,3,2022,5,2022-05,31,Sunday,12,70,9,311,3,393,2,0,False,1,1,3,0,32.49296,32.48095,35.27576,33.0696,33.38453,393
BP00139,Chanel,3,2022,5,2022-05,31,Thursday,10,62,20,280,4,366,2,0,False,1,1,3,0,34.06269,33.51889,35.17913,33.8286,33.98916,366
BP00140,Chanel,3,2022,5,2022-05,31,Thursday,9,308,16,1185,12,1521,1,0,False,1,0,2,0,36.96958,37.30903,41.36728,38.19666,38.68545,1521
BP00141,Chanel,3,2022,5,2022-05,31,Thursday,9,100,12,668,9,789,1,0,False,1,1,2,0,35.37365,35.13326,38.47558,35.62296,35.93027,789
BP00142,Chanel,3,2022,5,2022-05,31,Thursday,8,74,13,547,7,641,2,0,False,1,0,3,0,34.83477,34.48251,37.51266,34.89037,35.14866,641
BP00143,Chanel,3,2022,5,2022-05,31,Wednesday,18,408,19,1234,28,1689,3,0,False,1,1,4,0,39.09391,39.00197,42.35843,39.70733,40.12154,1689
BP00144,Chanel,3,2022,5,2022-05,31,Wednesday,13,403,17,1523,21,1964,1,0,False,1,1,2,0,38.43991,38.67237,42.83016,39.53191,40.02472,1964
BP00145,Chanel,3,2022,5,2022-05,31,Tuesday,19,186,19,648,6,859,3,0,False,1,0,4,0,35.41718,35.55909,38.627,36.30544,36.69068,859
BP00146,Chanel,3,2022,5,2022-05,31,Tuesday,17,56,14,311,1,382,2,0,False,1,1,3,0,31.36921,31.63263,34.60354,32.33368,32.66867,382
BP00147,Chanel,3,2022,5,2022-05,31,Tuesday,14,47,8,210,2,267,2,0,False,1,0,3,0,31.38345,31.28302,33.70546,31.79881,32.06856,267
BP00148,Chanel,3,2022,5,2022-05,31,Sunday,7,92,11,363,6,472,2,0,False,0,0,3,0,34.12206,33.85871,36.33534,34.34518,34.62092,472
BP00149,Chanel,3,2022,5,2022-05,31,Saturday,19,85,13,428,3,529,2,0,False,1,0,3,0,33.23335,33.31402,36.36666,33.95828,34.29498,529
BP00150,Chanel,3,2022,5,2022-05,31,Saturday,17,90,6,349,5,450,3,0,False,1,1,4,0,32.93861,32.95211,36.0193,33.57848,33.93478,450
BP00151,Chanel,3,2022,5,2022-05,31,Saturday,16,95,13,627,16,751,1,0,False,1,1,2,0,36.57941,35.90312,38.64747,36.17167,36.38565,751
BP00152,Chanel,3,2022,5,2022-05,31,Saturday,14,106,15,630,7,758,2,0,False,1,1,3,0,35.20355,35.03674,38.20333,35.56959,35.87925,758
BP00153,Chanel,3,2022,5,2022-05,31,Thursday,13,69,17,242,2,330,1,0,False,1,0,2,0,32.61392,32.48385,34.43231,33.0149,33.26258,330
BP00154,Chanel,3,2022,5,2022-05,31,Thursday,11,38,9,145,0,192,1,0,False,0,0,2,0,18.65779,22.24291,28.27863,24.58188,25.52985,192
BP00155,Chanel,3,2022,5,2022-05,31,Wednesday,9,242,29,865,18,1154,3,0,False,1,0,4,0,38.454,38.03692,40.52406,38.5246,38.80604,1154
BP00156,Chanel,3,2022,5,2022-05,31,Tuesday,16,92,18,429,4,543,1,0,False,0,0,2,0,34.22084,34.0726,36.63865,34.60913,34.88815,543
BP00157,Chanel,3,2022,5,2022-05,31,Monday,17,166,40,690,6,902,3,0,False,0,0,4,0,36.61643,36.43603,38.84711,37.0025,37.2799,902
BP00158,Chanel,3,2022,5,2022-05,31,Monday,16,309,16,826,27,1178,2,0,False,1,0,3,0,38.43078,38.08503,40.77926,38.64251,38.98194,1178
BP00159,Chanel,3,2022,5,2022-05,31,Monday,13,127,14,490,10,641,1,0,False,0,0,2,0,35.66782,35.30388,37.79332,35.76532,36.03793,641
BP00160,Chanel,3,2022,5,2022-05,31,Sunday,18,169,22,654,14,859,2,0,False,0,1,3,0,37.24837,36.78137,39.16255,37.21248,37.46814,859
BP00161,Chanel,3,2022,5,2022-05,31,Sunday,16,80,11,314,2,407,1,0,False,0,0,2,0,32.1492,32.34278,35.19097,33.04604,33.39676,407
BP00162,Chanel,3,2022,5,2022-05,31,Sunday,12,116,13,522,7,658,1,0,False,0,0,2,0,34.90198,34.75409,37.67682,35.31202,35.62854,658
BP00163,Chanel,3,2022,5,2022-05,31,Sunday,10,439,36,1426,34,1935,1,0,False,0,0,2,0,40.65266,40.29088,43.14684,40.86267,41.19988,1935
BP00164,Chanel,3,2022,5,2022-05,31,Saturday,16,126,16,576,8,726,1,0,False,0,0,2,0,35.53245,35.31576,38.14498,35.84447,36.14524,726
BP00165,Chanel,3,2022,5,2022-05,31,Saturday,15,90,11,410,1,512,1,0,False,0,0,2,0,31.27225,31.95569,35.67138,32.90812,33.37007,512
BP00166,Chanel,3,2022,5,2022-05,31,Saturday,15,4870,423,9778,592,15663,1,0,False,0,0,2,0,55.31465,54.08643,55.94222,54.49737,54.76872,15663
BP00167,Chanel,3,2022,5,2022-05,31,Saturday,14,90,13,437,6,546,1,0,False,0,0,2,0,34.46241,34.20327,36.87959,34.68371,34.95873,546
BP00168,Chanel,3,2022,5,2022-05,31,Saturday,11,158,13,769,15,955,1,0,False,0,0,2,0,36.68237,36.39557,39.59253,36.90742,37.23066,955
